bashoId,fromRankLabel,toRankLabel,wins,losses,absences,juryoLowMakekoshi,juryoLowCollapse,makushitaUpper5FivePlus,promotionPressure,demotionPressure,promotionsToJuryo,demotionsToMakushita
200607,西幕下17枚目,西幕下1枚目,7,0,0,9,4,2,11,13,2,2
200507,東幕下23枚目,西幕下12枚目,5,2,0,10,4,3,12,14,6,6
200509,西幕下12枚目,東幕下4枚目,6,1,0,11,2,2,10,13,2,2
200807,東幕下14枚目,東幕下3枚目,6,1,0,7,4,2,11,11,3,3
200903,西幕下18枚目,東幕下11枚目,5,2,0,5,3,2,11,8,3,1
200909,東幕下22枚目,東幕下9枚目,6,1,0,10,2,2,12,12,2,2
201003,東幕下26枚目,西幕下15枚目,5,2,0,9,2,2,11,11,3,2
201007,西幕下30枚目,東幕下15枚目,5,2,0,10,5,2,9,15,7,6
201105,西幕下20枚目,西幕下6枚目,5,2,0,8,6,4,12,14,13,0
201805,東幕下22枚目,東幕下14枚目,5,2,0,9,4,0,10,13,3,3
201809,東幕下21枚目,西幕下9枚目,5,2,0,9,3,3,14,12,3,3
201807,東幕下29枚目,西幕下16枚目,5,2,0,10,4,2,11,14,4,4
200601,西幕下18枚目,東幕下9枚目,5,2,0,11,4,2,14,15,5,5
200703,西幕下22枚目,西幕下13枚目,5,2,0,8,2,3,12,10,3,3
200707,東幕下19枚目,東幕下3枚目,7,0,0,8,3,1,12,11,1,0
201309,西幕下10枚目,東幕下6枚目,5,2,0,11,3,1,9,14,3,2
201601,西幕下30枚目,西幕下17枚目,5,2,0,7,4,0,10,11,1,1
201707,東幕下20枚目,西幕下12枚目,5,2,0,9,4,3,13,13,4,4
201805,西幕下21枚目,東幕下7枚目,6,1,0,9,4,0,10,13,3,3
201809,東幕下11枚目,西幕下3枚目,5,2,0,9,3,3,14,12,3,3
201303,東幕下20枚目,西幕下9枚目,5,2,0,11,3,3,11,14,4,3
201405,西幕下11枚目,西幕下4枚目,5,2,0,10,4,4,13,14,6,6
201701,東幕下17枚目,西幕下10枚目,5,2,0,7,4,3,11,11,3,3
201703,西幕下10枚目,東幕下7枚目,5,2,0,7,1,1,11,8,2,2
201801,西幕下13枚目,東幕下2枚目,6,1,0,9,7,2,12,16,7,7
200505,東幕下22枚目,西幕下6枚目,6,1,0,11,3,3,11,14,4,3
201303,西幕下29枚目,西幕下16枚目,5,2,0,11,3,3,11,14,4,3
201603,西幕下30枚目,西幕下9枚目,6,1,0,9,3,2,11,12,3,3
201607,西幕下13枚目,東幕下6枚目,5,2,0,10,5,2,11,15,2,2
201611,東幕下9枚目,西幕下5枚目,5,2,0,8,5,2,15,13,5,5
201209,西幕下15枚目,東幕下5枚目,5,2,0,11,4,3,12,15,5,4
201301,西幕下15枚目,東幕下9枚目,5,2,0,6,3,2,13,9,3,2
201307,東幕下10枚目,東幕下4枚目,5,2,0,8,3,1,12,11,5,5
201609,東幕下21枚目,西幕下13枚目,5,2,0,7,5,3,14,12,5,5
201303,西幕下22枚目,東幕下13枚目,5,2,0,11,3,3,11,14,4,3
201307,東幕下22枚目,西幕下13枚目,5,2,0,8,3,1,12,11,5,5
201311,西幕下18枚目,東幕下7枚目,6,1,0,11,5,1,10,16,5,4
201401,東幕下7枚目,西幕下2枚目,5,2,0,7,3,3,13,10,3,2
201407,西幕下16枚目,東幕下10枚目,5,2,0,13,3,3,13,16,4,4
201409,東幕下10枚目,西幕下4枚目,5,2,0,11,4,2,15,15,6,5
201111,東幕下19枚目,西幕下11枚目,5,2,0,8,6,1,13,14,5,4
201201,西幕下11枚目,東幕下2枚目,6,1,0,8,2,2,11,10,4,3
200603,西幕下7枚目,西幕下3枚目,5,2,0,8,4,2,12,12,3,3
200605,西幕下3枚目,東幕下1枚目,5,2,0,8,1,2,11,9,2,2
200607,東幕下12枚目,東幕下8枚目,5,2,0,9,4,2,11,13,2,2
200609,東幕下8枚目,西幕下3枚目,5,2,0,6,1,2,11,7,2,2
201807,西幕下14枚目,東幕下3枚目,6,1,0,10,4,2,11,14,4,4
201907,東幕下25枚目,西幕下8枚目,6,1,0,7,4,2,11,11,4,3
201111,西幕下27枚目,西幕下17枚目,5,2,0,8,6,1,13,14,5,4
201205,西幕下23枚目,西幕下12枚目,5,2,0,11,2,1,9,13,2,2
201207,西幕下12枚目,東幕下7枚目,5,2,0,10,5,4,14,15,6,6
201507,西幕下20枚目,東幕下12枚目,5,2,0,11,4,3,13,15,4,3
200805,東幕下18枚目,西幕下9枚目,5,2,0,9,3,2,11,12,3,3
200809,西幕下7枚目,西幕下1枚目,5,2,0,9,2,3,14,11,6,2
200811,西幕下1枚目,東幕下1枚目,5,2,0,7,3,2,11,10,2,2
201607,西幕下30枚目,東幕下17枚目,5,2,0,10,5,2,11,15,2,2
200609,西幕下18枚目,西幕下8枚目,5,2,0,6,1,2,11,7,2,2
200603,西幕下21枚目,西幕下12枚目,5,2,0,8,4,2,12,12,3,3
200605,西幕下12枚目,東幕下7枚目,5,2,0,8,1,2,11,9,2,2
200609,東幕下6枚目,東幕下1枚目,6,1,0,6,1,2,11,7,2,2
201709,西幕下11枚目,東幕下6枚目,5,2,0,8,2,4,14,10,2,2
201309,東幕下25枚目,東幕下15枚目,5,2,0,11,3,1,9,14,3,2
201401,東幕下12枚目,東幕下6枚目,5,2,0,7,3,3,13,10,3,2
200605,西幕下24枚目,東幕下14枚目,5,2,0,8,1,2,11,9,2,2
200703,西幕下26枚目,西幕下15枚目,5,2,0,8,2,3,12,10,3,3
200705,西幕下15枚目,東幕下7枚目,5,2,0,9,2,4,16,11,5,4
200807,東幕下28枚目,西幕下18枚目,5,2,0,7,4,2,11,11,3,3
200907,西幕下27枚目,西幕下9枚目,6,1,0,8,4,1,11,12,5,4
200909,西幕下9枚目,東幕下5枚目,5,2,0,10,2,2,12,12,2,2
200609,西幕下28枚目,西幕下16枚目,5,2,0,6,1,2,11,7,2,2
200907,西幕下20枚目,西幕下12枚目,5,2,0,8,4,1,11,12,5,4
200909,西幕下12枚目,東幕下8枚目,5,2,0,10,2,2,12,12,2,2
200911,東幕下8枚目,東幕下5枚目,5,2,0,5,3,3,14,8,2,2
201301,西幕下22枚目,西幕下15枚目,5,2,0,6,3,2,13,9,3,2
201311,東幕下17枚目,東幕下10枚目,5,2,0,11,5,1,10,16,5,4
201403,東幕下15枚目,東幕下21枚目,5,2,0,11,2,2,14,13,4,3
201511,西幕下10枚目,東幕下6枚目,5,2,0,12,4,3,12,16,4,4
201603,東幕下10枚目,東幕下4枚目,5,2,0,9,3,2,11,12,3,3
201609,西幕下29枚目,東幕下11枚目,6,1,0,7,5,3,14,12,5,5
201703,西幕下29枚目,西幕下11枚目,6,1,0,7,1,1,11,8,2,2
201203,西幕下18枚目,東幕下12枚目,5,2,0,6,3,1,13,9,4,4
201005,西幕下30枚目,西幕下22枚目,5,2,0,12,2,3,12,14,4,4
201009,西幕下14枚目,西幕下2枚目,6,1,0,9,6,2,12,15,6,5
201203,西幕下29枚目,東幕下4枚目,7,0,0,6,3,1,13,9,4,4
201301,東幕下20枚目,東幕下8枚目,6,1,0,6,3,2,13,9,3,2
201307,東幕下15枚目,西幕下3枚目,6,1,0,8,3,1,12,11,5,5
201401,東幕下26枚目,東幕下8枚目,6,1,0,7,3,3,13,10,3,2
201407,東幕下26枚目,東幕下18枚目,5,2,0,13,3,3,13,16,4,4
201409,東幕下18枚目,西幕下12枚目,5,2,0,11,4,2,15,15,6,5
201507,西幕下16枚目,西幕下7枚目,5,2,0,11,4,3,13,15,4,3
201607,西幕下21枚目,東幕下8枚目,6,1,0,10,5,2,11,15,2,2
201611,西幕下5枚目,西幕下2枚目,5,2,0,8,5,2,15,13,5,5
201901,東幕下22枚目,東幕下8枚目,5,2,0,8,1,2,11,9,4,1
202011,東幕下28枚目,東幕下18枚目,5,2,0,6,4,1,13,10,4,3
202105,西幕下17枚目,西幕下9枚目,5,2,0,6,4,2,11,10,4,4
202109,東幕下21枚目,東幕下10枚目,5,2,0,10,7,2,10,17,3,2
202111,東幕下10枚目,東幕下4枚目,5,2,0,9,3,3,12,12,4,3
202309,西幕下18枚目,西幕下8枚目,5,2,0,10,5,2,7,15,3,3
201003,西幕下18枚目,西幕下10枚目,5,2,0,9,2,2,11,11,3,2
200901,東幕下17枚目,西幕下9枚目,5,2,0,12,3,3,12,15,2,2
201001,東幕下14枚目,西幕下7枚目,5,2,0,10,3,2,13,13,4,3
201005,西幕下20枚目,西幕下14枚目,5,2,0,12,2,3,12,14,4,4
201209,東幕下9枚目,東幕下2枚目,5,2,0,11,4,3,12,15,5,4
201405,西幕下18枚目,西幕下12枚目,5,2,0,10,4,4,13,14,6,6
201807,東幕下24枚目,西幕下12枚目,5,2,0,10,4,2,11,14,4,4
201211,東幕下19枚目,東幕下11枚目,5,2,0,8,5,1,8,13,3,3
201309,西幕下21枚目,西幕下10枚目,5,2,0,11,3,1,9,14,3,2
201311,西幕下10枚目,東幕下5枚目,5,2,0,11,5,1,10,16,5,4
201501,西幕下30枚目,西幕下18枚目,5,2,0,8,4,1,12,12,5,4
200901,東幕下13枚目,東幕下3枚目,6,1,0,12,3,3,12,15,2,2
200805,西幕下25枚目,東幕下15枚目,5,2,0,9,3,2,11,12,3,3
200605,東幕下15枚目,西幕下1枚目,7,0,0,8,1,2,11,9,2,2
200701,東幕下28枚目,西幕下16枚目,5,2,0,5,3,3,13,8,3,3
200705,西幕下24枚目,東幕下15枚目,5,2,0,9,2,4,16,11,5,4
200709,東幕下11枚目,東幕下4枚目,5,2,0,9,4,1,10,13,3,3
200803,東幕下29枚目,東幕下11枚目,6,1,0,7,2,3,14,9,4,3
201007,東幕下22枚目,東幕下6枚目,6,1,0,10,5,2,9,15,7,6
200709,東幕下29枚目,西幕下18枚目,5,2,0,9,4,1,10,13,3,3
200705,東幕下28枚目,西幕下18枚目,5,2,0,9,2,4,16,11,5,4
200707,西幕下18枚目,東幕下6枚目,6,1,0,8,3,1,12,11,1,0
200709,東幕下6枚目,東幕下1枚目,5,2,0,9,4,1,10,13,3,3
201005,西幕下18枚目,西幕下9枚目,5,2,0,12,2,3,12,14,4,4
201011,東幕下27枚目,東幕下16枚目,5,2,0,9,4,3,10,13,4,4
201107,西幕下13枚目,西幕下2枚目,5,2,0,8,5,5,15,13,9,4
201203,西幕下7枚目,西幕下4枚目,5,2,0,6,3,1,13,9,4,4
201207,西幕下10枚目,東幕下6枚目,5,2,0,10,5,4,14,15,6,6
201211,西幕下10枚目,西幕下3枚目,5,2,0,8,5,1,8,13,3,3
201309,西幕下6枚目,東幕下2枚目,5,2,0,11,3,1,9,14,3,2
201511,東幕下11枚目,西幕下6枚目,5,2,0,12,4,3,12,16,4,4
201601,西幕下6枚目,東幕下1枚目,6,1,0,7,4,0,10,11,1,1
201607,西幕下15枚目,西幕下8枚目,5,2,0,10,5,2,11,15,2,2
201703,東幕下10枚目,西幕下3枚目,6,1,0,7,1,1,11,8,2,2
201707,西幕下6枚目,西幕下2枚目,5,2,0,9,4,3,13,13,4,4
201309,西幕下22枚目,西幕下7枚目,6,1,0,11,3,1,9,14,3,2
201407,東幕下25枚目,東幕下17枚目,5,2,0,13,3,3,13,16,4,4
201507,東幕下21枚目,東幕下7枚目,6,1,0,11,4,3,13,15,4,3
201511,東幕下18枚目,東幕下11枚目,5,2,0,12,4,3,12,16,4,4
201811,西幕下18枚目,東幕下11枚目,5,2,0,9,3,2,10,12,2,2
201911,東幕下22枚目,西幕下10枚目,5,2,0,11,6,1,10,17,5,5
200905,西幕下30枚目,東幕下16枚目,5,2,0,5,1,1,14,6,3,2
200907,東幕下16枚目,東幕下8枚目,5,2,0,8,4,1,11,12,5,4
201303,東幕下29枚目,西幕下15枚目,5,2,0,11,3,3,11,14,4,3
201505,西幕下27枚目,西幕下9枚目,6,1,0,8,4,1,11,12,3,3
201603,西幕下29枚目,西幕下16枚目,5,2,0,9,3,2,11,12,3,3
201605,西幕下16枚目,東幕下10枚目,5,2,0,9,5,3,13,14,5,5
201403,西幕下17枚目,東幕下7枚目,6,1,0,11,2,2,14,13,4,3
201605,東幕下25枚目,東幕下16枚目,5,2,0,9,5,3,13,14,5,5
200705,東幕下26枚目,東幕下9枚目,6,1,0,9,2,4,16,11,5,4
200805,西幕下17枚目,東幕下5枚目,6,1,0,9,3,2,11,12,3,3
200901,西幕下24枚目,東幕下9枚目,6,1,0,12,3,3,12,15,2,2
200907,東幕下21枚目,東幕下7枚目,6,1,0,8,4,1,11,12,5,4
201001,西幕下7枚目,東幕下1枚目,6,1,0,10,3,2,13,13,4,3
200701,西幕下19枚目,西幕下2枚目,7,0,0,5,3,3,13,8,3,3
200703,西幕下2枚目,東幕下1枚目,5,2,0,8,2,3,12,10,3,3
200911,東幕下15枚目,西幕下9枚目,5,2,0,5,3,3,14,8,2,2
201109,西幕下17枚目,西幕下8枚目,5,2,0,10,5,4,13,15,4,4
201203,西幕下14枚目,東幕下5枚目,6,1,0,6,3,1,13,9,4,4
201303,東幕下10枚目,西幕下50枚目,5,2,0,11,3,3,11,14,4,3
201505,西幕下28枚目,東幕下10枚目,6,1,0,8,4,1,11,12,3,3
201509,東幕下25枚目,西幕下11枚目,5,2,0,11,4,4,13,15,3,3
201603,西幕下13枚目,東幕下3枚目,6,1,0,9,3,2,11,12,3,3
201607,東幕下7枚目,西幕下2枚目,5,2,0,10,5,2,11,15,2,2
200805,西幕下28枚目,西幕下16枚目,5,2,0,9,3,2,11,12,3,3
200903,東幕下30枚目,東幕下18枚目,5,2,0,5,3,2,11,8,3,1
200905,東幕下18枚目,西幕下9枚目,5,2,0,5,1,1,14,6,3,2
201009,西幕下29枚目,西幕下10枚目,6,1,0,9,6,2,12,15,6,5
201105,西幕下18枚目,西幕下4枚目,5,2,0,8,6,4,12,14,13,0
201109,東幕下5枚目,西幕下1枚目,5,2,0,10,5,4,13,15,4,4
201501,西幕下26枚目,東幕下16枚目,5,2,0,8,4,1,12,12,5,4
201305,東幕下14枚目,西幕下8枚目,5,2,0,13,3,3,13,16,5,6
201409,西幕下24枚目,西幕下15枚目,5,2,0,11,4,2,15,15,6,5
201411,西幕下15枚目,西幕下7枚目,5,2,0,9,3,2,10,12,3,3
201501,西幕下7枚目,西幕下2枚目,5,2,0,8,4,1,12,12,5,4
201107,東幕下29枚目,東幕下16枚目,5,2,0,8,5,5,15,13,9,4
201201,東幕下29枚目,西幕下15枚目,5,2,0,8,2,2,11,10,4,3
201303,東幕下17枚目,西幕下7枚目,5,2,0,11,3,3,11,14,4,3
201401,東幕下21枚目,東幕下2枚目,7,0,0,7,3,3,13,10,3,2
201509,東幕下10枚目,西幕下4枚目,5,2,0,11,4,4,13,15,3,3
201005,東幕下25枚目,東幕下9枚目,6,1,0,12,2,3,12,14,4,4
201001,東幕下10枚目,西幕下5枚目,5,2,0,10,3,2,13,13,4,3
201003,西幕下5枚目,東幕下2枚目,5,2,0,9,2,2,11,11,3,2
200701,東幕下10枚目,東幕下4枚目,5,2,0,5,3,3,13,8,3,3
200703,東幕下4枚目,西幕下2枚目,5,2,0,8,2,3,12,10,3,3
200707,東幕下21枚目,西幕下11枚目,5,2,0,8,3,1,12,11,1,0
200803,東幕下14枚目,東幕下4枚目,6,1,0,7,2,3,14,9,4,3
200805,東幕下4枚目,東幕下1枚目,5,2,0,9,3,2,11,12,3,3
201007,西幕下26枚目,西幕下11枚目,5,2,0,10,5,2,9,15,7,6
200803,東幕下6枚目,東幕下2枚目,5,2,0,7,2,3,14,9,4,3
200801,東幕下21枚目,東幕下5枚目,6,1,0,9,4,3,12,13,4,3
200801,東幕下28枚目,東幕下12枚目,6,1,0,9,4,3,12,13,4,3
200805,東幕下8枚目,西幕下5枚目,5,2,0,9,3,2,11,12,3,3
200811,東幕下23枚目,西幕下13枚目,5,2,0,7,3,2,11,10,2,2
200911,西幕下20枚目,西幕下16枚目,5,2,0,5,3,3,14,8,2,2
201003,東幕下28枚目,東幕下18枚目,5,2,0,9,2,2,11,11,3,2
201009,東幕下22枚目,東幕下11枚目,5,2,0,9,6,2,12,15,6,5
201011,東幕下11枚目,西幕下1枚目,6,1,0,9,4,3,10,13,4,4
201801,東幕下14枚目,西幕下4枚目,5,2,0,9,7,2,12,16,7,7
201807,西幕下22枚目,西幕下11枚目,5,2,0,10,4,2,11,14,4,4
200803,東幕下22枚目,西幕下13枚目,5,2,0,7,2,3,14,9,4,3
200901,東幕下21枚目,西幕下7枚目,6,1,0,12,3,3,12,15,2,2
200911,西幕下29枚目,西幕下11枚目,6,1,0,5,3,3,14,8,2,2
201001,西幕下11枚目,東幕下6枚目,5,2,0,10,3,2,13,13,4,3
201005,東幕下11枚目,西幕下4枚目,6,1,0,12,2,3,12,14,4,4
200805,西幕下19枚目,東幕下11枚目,5,2,0,9,3,2,11,12,3,3
200809,西幕下17枚目,東幕下8枚目,5,2,0,9,2,3,14,11,6,2
200903,東幕下17枚目,東幕下4枚目,6,1,0,5,3,2,11,8,3,1
200911,西幕下2枚目,東幕下1枚目,5,2,0,5,3,3,14,8,2,2
201605,西幕下22枚目,東幕下13枚目,5,2,0,9,5,3,13,14,5,5
201703,西幕下17枚目,東幕下10枚目,5,2,0,7,1,1,11,8,2,2
201705,東幕下10枚目,東幕下6枚目,5,2,0,8,1,3,17,9,2,2
201801,西幕下28枚目,東幕下15枚目,5,2,0,9,7,2,12,16,7,7
201901,西幕下17枚目,西幕下6枚目,5,2,0,8,1,2,11,9,4,1
201403,西幕下19枚目,東幕下8枚目,6,1,0,11,2,2,14,13,4,3
201507,東幕下14枚目,東幕下5枚目,6,1,0,11,4,3,13,15,4,3
201601,西幕下12枚目,東幕下7枚目,5,2,0,7,4,0,10,11,1,1
201511,東幕下23枚目,西幕下14枚目,5,2,0,12,4,3,12,16,4,4
201903,東幕下28枚目,東幕下14枚目,5,2,0,7,3,4,12,10,3,3
201305,西幕下28枚目,西幕下16枚目,5,2,0,13,3,3,13,16,5,6
201511,東幕下29枚目,西幕下10枚目,6,1,0,12,4,3,12,16,4,4
201605,東幕下26枚目,西幕下17枚目,5,2,0,9,5,3,13,14,5,5
201609,西幕下14枚目,東幕下8枚目,5,2,0,7,5,3,14,12,5,5
201703,西幕下18枚目,西幕下12枚目,5,2,0,7,1,1,11,8,2,2
201803,西幕下19枚目,西幕下12枚目,5,2,0,9,4,3,13,13,3,3
201805,西幕下12枚目,西幕下6枚目,5,2,0,9,4,0,10,13,3,3
201901,西幕下6枚目,東幕下1枚目,6,1,0,8,1,2,11,9,4,1
201911,西幕下22枚目,西幕下11枚目,5,2,0,11,6,1,10,17,5,5
201207,西幕下25枚目,西幕下17枚目,5,2,0,10,5,4,14,15,6,6
202107,西幕下30枚目,東幕下19枚目,5,2,0,8,3,3,11,11,3,3
201307,東幕下21枚目,西幕下12枚目,5,2,0,8,3,1,12,11,5,5
201401,西幕下5枚目,東幕下1枚目,5,2,0,7,3,3,13,10,3,2
201211,西幕下30枚目,東幕下19枚目,5,2,0,8,5,1,8,13,3,3
201201,西幕下22枚目,東幕下6枚目,6,1,0,8,2,2,11,10,4,3
201205,東幕下16枚目,東幕下2枚目,7,0,0,11,2,1,9,13,2,2
201301,東幕下30枚目,西幕下11枚目,6,1,0,6,3,2,13,9,3,2
201411,西幕下26枚目,西幕下15枚目,5,2,0,9,3,2,10,12,3,3
201503,東幕下12枚目,西幕下7枚目,5,2,0,10,3,3,16,13,4,4
201507,西幕下18枚目,西幕下9枚目,5,2,0,11,4,3,13,15,4,3
201601,西幕下28枚目,東幕下17枚目,5,2,0,7,4,0,10,11,1,1
201709,東幕下13枚目,西幕下7枚目,5,2,0,8,2,4,14,10,2,2
201907,東幕下23枚目,東幕下16枚目,5,2,0,7,4,2,11,11,4,3
202011,西幕下18枚目,東幕下9枚目,5,2,0,6,4,1,13,10,4,3
202107,東幕下11枚目,西幕下3枚目,5,2,0,8,3,3,11,11,3,3
202305,西幕下28枚目,西幕下17枚目,5,2,0,8,1,3,15,9,5,3
201105,東幕下17枚目,東幕下3枚目,5,2,0,8,6,4,12,14,13,0
201209,西幕下24枚目,西幕下13枚目,5,2,0,11,4,3,12,15,5,4
201301,東幕下10枚目,東幕下4枚目,5,2,0,6,3,2,13,9,3,2
201503,西幕下9枚目,東幕下2枚目,6,1,0,10,3,3,16,13,4,4
201705,東幕下15枚目,東幕下23枚目,5,2,0,8,1,3,17,9,2,2
201711,西幕下25枚目,東幕下16枚目,5,2,0,8,4,3,13,12,5,4
202001,西幕下18枚目,西幕下9枚目,5,2,0,10,4,4,11,14,5,4
202009,東幕下11枚目,東幕下5枚目,5,2,0,8,4,2,13,12,4,3
202105,西幕下7枚目,東幕下4枚目,5,2,0,6,4,2,11,10,4,4
201211,西幕下11枚目,東幕下5枚目,5,2,0,8,5,1,8,13,3,3
201305,西幕下14枚目,東幕下9枚目,5,2,0,13,3,3,13,16,5,6
201309,東幕下8枚目,東幕下3枚目,5,2,0,11,3,1,9,14,3,2
201405,西幕下20枚目,西幕下7枚目,6,1,0,10,4,4,13,14,6,6
201411,西幕下9枚目,東幕下1枚目,6,1,0,9,3,2,10,12,3,3
201405,西幕下27枚目,西幕下15枚目,5,2,0,10,4,4,13,14,6,6
201503,西幕下21枚目,東幕下7枚目,6,1,0,10,3,3,16,13,4,4
201711,西幕下6枚目,東幕下2枚目,6,1,0,8,4,3,13,12,5,4
201907,東幕下13枚目,東幕下7枚目,5,2,0,7,4,2,11,11,4,3
201911,東幕下17枚目,西幕下6枚目,6,1,0,11,6,1,10,17,5,5
202011,東幕下26枚目,東幕下15枚目,5,2,0,6,4,1,13,10,4,3
201109,東幕下21枚目,東幕下13枚目,5,2,0,10,5,4,13,15,4,4
201201,東幕下24枚目,東幕下14枚目,5,2,0,8,2,2,11,10,4,3
201211,西幕下21枚目,西幕下8枚目,6,1,0,8,5,1,8,13,3,3
201301,西幕下8枚目,西幕下2枚目,5,2,0,6,3,2,13,9,3,2
201305,東幕下5枚目,東幕下1枚目,5,2,0,13,3,3,13,16,5,6
201009,西幕下17枚目,西幕下8枚目,5,2,0,9,6,2,12,15,6,5
201111,西幕下25枚目,東幕下9枚目,6,1,0,8,6,1,13,14,5,4
201205,東幕下9枚目,西幕下4枚目,5,2,0,11,2,1,9,13,2,2
201505,東幕下27枚目,東幕下15枚目,5,2,0,8,4,1,11,12,3,3
201509,西幕下10枚目,東幕下6枚目,5,2,0,11,4,4,13,15,3,3
201705,東幕下21枚目,東幕下15枚目,5,2,0,8,1,3,17,9,2,2
200901,東幕下29枚目,東幕下15枚目,5,2,0,12,3,3,12,15,2,2
200903,東幕下15枚目,東幕下7枚目,5,2,0,5,3,2,11,8,3,1
200907,西幕下16枚目,東幕下5枚目,6,1,0,8,4,1,11,12,5,4
201111,東幕下11枚目,西幕下5枚目,5,2,0,8,6,1,13,14,5,4
201207,東幕下13枚目,西幕下5枚目,6,1,0,10,5,4,14,15,6,6
201611,西幕下21枚目,西幕下9枚目,5,2,0,8,5,2,15,13,5,5
201701,西幕下9枚目,東幕下4枚目,5,2,0,7,4,3,11,11,3,3
201705,西幕下13枚目,東幕下9枚目,5,2,0,8,1,3,17,9,2,2
201707,東幕下9枚目,西幕下4枚目,5,2,0,9,4,3,13,13,4,4
202201,西幕下30枚目,東幕下11枚目,6,1,0,10,3,1,13,13,4,4
202307,東幕下16枚目,西幕下6枚目,5,2,0,10,5,3,11,15,5,5
201107,東幕下25枚目,東幕下7枚目,6,1,0,8,5,5,15,13,9,4
201307,東幕下24枚目,西幕下11枚目,6,1,0,8,3,1,12,11,5,5
201401,東幕下23枚目,東幕下11枚目,5,2,0,7,3,3,13,10,3,2
201403,東幕下11枚目,西幕下3枚目,6,1,0,11,2,2,14,13,4,3
201505,東幕下6枚目,東幕下4枚目,5,2,0,8,4,1,11,12,3,3
201611,東幕下30枚目,東幕下11枚目,6,1,0,8,5,2,15,13,5,5
201405,東幕下22枚目,西幕下8枚目,6,1,0,10,4,4,13,14,6,6
201503,東幕下26枚目,東幕下16枚目,5,2,0,10,3,3,16,13,4,4
201505,東幕下16枚目,西幕下7枚目,5,2,0,8,4,1,11,12,3,3
201507,西幕下7枚目,西幕下2枚目,5,2,0,11,4,3,13,15,4,3
201811,東幕下25枚目,西幕下14枚目,5,2,0,9,3,2,10,12,2,2
201111,西幕下22枚目,東幕下13枚目,5,2,0,8,6,1,13,14,5,4
201203,東幕下7枚目,西幕下3枚目,5,2,0,6,3,1,13,9,4,4
201405,東幕下29枚目,東幕下13枚目,6,1,0,10,4,4,13,14,6,6
201409,西幕下10枚目,東幕下6枚目,5,2,0,11,4,2,15,15,6,5
201511,西幕下24枚目,東幕下15枚目,5,2,0,12,4,3,12,16,4,4
201805,西幕下28枚目,東幕下18枚目,5,2,0,9,4,0,10,13,3,3
201807,東幕下18枚目,西幕下9枚目,5,2,0,10,4,2,11,14,4,4
201705,西幕下30枚目,西幕下22枚目,5,2,0,8,1,3,17,9,2,2
201807,西幕下26枚目,西幕下13枚目,5,2,0,10,4,2,11,14,4,4
201411,西幕下30枚目,西幕下17枚目,5,2,0,9,3,2,10,12,3,3
201509,東幕下28枚目,東幕下14枚目,5,2,0,11,4,4,13,15,3,3
201511,東幕下14枚目,西幕下9枚目,5,2,0,12,4,3,12,16,4,4
201603,東幕下14枚目,東幕下6枚目,5,2,0,9,3,2,11,12,3,3
201709,東幕下25枚目,東幕下17枚目,5,2,0,8,2,4,14,10,2,2
201805,東幕下19枚目,東幕下11枚目,5,2,0,9,4,0,10,13,3,3
201503,東幕下29枚目,西幕下19枚目,5,2,0,10,3,3,16,13,4,4
201505,西幕下19枚目,東幕下11枚目,5,2,0,8,4,1,11,12,3,3
201511,西幕下18枚目,東幕下8枚目,6,1,0,12,4,3,12,16,4,4
201809,東幕下13枚目,東幕下6枚目,5,2,0,9,3,3,14,12,3,3
201909,東幕下26枚目,西幕下8枚目,6,1,0,8,3,2,11,11,5,4
201105,東幕下30枚目,東幕下5枚目,6,1,0,8,6,4,12,14,13,0
201307,西幕下22枚目,西幕下14枚目,5,2,0,8,3,1,12,11,5,5
201311,東幕下9枚目,東幕下3枚目,5,2,0,11,5,1,10,16,5,4
201601,東幕下22枚目,東幕下12枚目,5,2,0,7,4,0,10,11,1,1
201605,東幕下19枚目,西幕下5枚目,6,1,0,9,5,3,13,14,5,5
201609,東幕下23枚目,東幕下16枚目,5,2,0,7,5,3,14,12,5,5
201009,西幕下30枚目,西幕下16枚目,5,2,0,9,6,2,12,15,6,5
201203,西幕下21枚目,西幕下13枚目,5,2,0,6,3,1,13,9,4,4
201205,西幕下13枚目,東幕下9枚目,5,2,0,11,2,1,9,13,2,2
201409,西幕下7枚目,東幕下1枚目,6,1,0,11,4,2,15,15,6,5
201605,西幕下6枚目,東幕下1枚目,5,2,0,9,5,3,13,14,5,5
201803,東幕下8枚目,東幕下3枚目,5,2,0,9,4,3,13,13,3,3
201109,東幕下15枚目,西幕下7枚目,5,2,0,10,5,4,13,15,4,4
201111,西幕下7枚目,西幕下1枚目,6,1,0,8,6,1,13,14,5,4
201811,東幕下21枚目,西幕下12枚目,5,2,0,9,3,2,10,12,2,2
201903,東幕下26枚目,東幕下10枚目,6,1,0,7,3,4,12,10,3,3
201905,東幕下10枚目,東幕下4枚目,5,2,0,11,3,4,16,14,5,5
201909,西幕下7枚目,西幕下1枚目,5,2,0,8,3,2,11,11,5,4
201305,東幕下23枚目,西幕下15枚目,5,2,0,13,3,3,13,16,5,6
201509,西幕下30枚目,東幕下16枚目,5,2,0,11,4,4,13,15,3,3
201707,西幕下24枚目,西幕下9枚目,6,1,0,9,4,3,13,13,4,4
201809,東幕下28枚目,東幕下17枚目,5,2,0,9,3,3,14,12,3,3
201107,東幕下18枚目,西幕下5枚目,5,2,0,8,5,5,15,13,9,4
